timestamp,symbol,strategy,side,entry,sl,tp,exit,pnl
1749258000000,BTCUSDT,momentum,SELL,104386.5,103725.30857142857,105488.4857142857,103725.30857142857,661.1914285714302
1749261600000,BTCUSDT,momentum,SELL,104475.2,103824.53428571428,105559.64285714286,103824.53428571428,650.6657142857148
1749265200000,BTCUSDT,momentum,SELL,104822.4,104215.65428571428,105833.64285714286,104215.65428571428,606.7457142857165
1749268800000,BTCUSDT,momentum,BUY,104765.0,104188.67428571428,105725.54285714286,105550.5,785.5
1749272400000,BTCUSDT,momentum,BUY,104823.5,104305.69142857143,105686.51428571428,105370.1,546.6000000000058
1749276000000,BTCUSDT,momentum,BUY,105272.2,104794.14571428571,106068.95714285714,104794.14571428571,-478.0542857142864
1749279600000,BTCUSDT,momentum,BUY,104813.6,104338.10857142857,105606.08571428571,105302.0,488.3999999999942
1749283200000,BTCUSDT,momentum,BUY,104692.3,104221.12,105477.6,105477.6,785.3000000000029
1749286800000,BTCUSDT,momentum,BUY,104788.2,104335.89428571428,105542.04285714285,105542.04285714285,753.8428571428522
1749290400000,BTCUSDT,momentum,BUY,105090.9,104668.21714285713,105795.37142857142,105694.2,603.3000000000029
1749294000000,BTCUSDT,momentum,BUY,105094.5,104679.30857142857,105786.48571428572,105786.48571428572,691.9857142857218
1749297600000,BTCUSDT,momentum,BUY,105402.9,104987.4857142857,106095.25714285714,105713.6,310.70000000001164
1749301200000,BTCUSDT,momentum,BUY,105550.5,105104.69142857143,106293.5142857143,105764.9,214.39999999999418
1749301200000,BTCUSDT,breakout,BUY,105550.5,104807.4857142857,107036.52857142857,105764.9,214.39999999999418
1749304800000,BTCUSDT,momentum,BUY,105370.1,104905.86285714286,106143.82857142859,105507.5,137.39999999999418
1749308400000,BTCUSDT,momentum,BUY,105507.9,105074.78571428571,106229.75714285714,105427.6,-80.29999999998836
1749312000000,BTCUSDT,momentum,BUY,105302.0,104865.81714285714,106028.97142857143,105644.5,342.5
1749315600000,BTCUSDT,momentum,BUY,105348.4,104903.87714285713,106089.27142857143,105399.7,51.30000000000291
1749319200000,BTCUSDT,momentum,BUY,105574.8,105147.53142857143,106286.91428571429,105436.4,-138.40000000000873
1749322800000,BTCUSDT,momentum,BUY,105694.2,105243.69428571429,106445.04285714286,105565.8,-128.39999999999418
1749326400000,BTCUSDT,momentum,BUY,105800.0,105349.09142857142,106551.5142857143,105386.4,-413.6000000000058
1749330000000,BTCUSDT,momentum,BUY,105713.6,105294.74,106411.70000000001,105395.4,-318.20000000001164
1749333600000,BTCUSDT,momentum,BUY,105764.9,105373.59714285714,106417.07142857142,105380.4,-384.5
1749337200000,BTCUSDT,momentum,BUY,105507.5,105118.06571428571,106156.55714285714,105327.1,-180.39999999999418
1749340800000,BTCUSDT,momentum,BUY,105427.6,105031.46285714286,106087.82857142857,105093.5,-334.1000000000058
1749344400000,BTCUSDT,momentum,SELL,105644.5,105260.56857142856,106284.38571428572,105260.56857142856,383.9314285714354
1749348000000,BTCUSDT,momentum,BUY,105399.7,104998.79714285713,106067.87142857142,105619.2,219.5
1749351600000,BTCUSDT,momentum,BUY,105436.4,105065.09428571428,106055.24285714286,105657.7,221.3000000000029
1749355200000,BTCUSDT,momentum,SELL,105565.8,105228.45428571428,106128.04285714286,105228.45428571428,337.34571428572235
1749358800000,BTCUSDT,momentum,SELL,105386.4,105056.11714285714,105936.87142857142,105056.11714285714,330.2828571428545
1749362400000,BTCUSDT,momentum,SELL,105395.4,105066.69428571429,105943.24285714285,105066.69428571429,328.7057142857084
1749366000000,BTCUSDT,momentum,SELL,105380.4,105071.75142857143,105894.81428571428,105071.75142857143,308.64857142856636
1749369600000,BTCUSDT,momentum,SELL,105327.1,105024.52,105831.40000000001,105024.52,302.58000000000175
1749373200000,BTCUSDT,momentum,SELL,105093.5,104821.65714285715,105546.57142857143,104821.65714285715,271.84285714285215
1749376800000,BTCUSDT,momentum,SELL,105298.4,105019.76857142856,105762.78571428571,105019.76857142856,278.6314285714325
1749376800000,BTCUSDT,breakout,SELL,105298.4,104834.01428571428,106227.17142857143,104834.01428571428,464.38571428571595
1749380400000,BTCUSDT,momentum,SELL,105619.2,105314.25428571428,106127.44285714286,105314.25428571428,304.9457142857136
1749384000000,BTCUSDT,momentum,BUY,105657.7,105336.62285714285,106192.82857142857,106192.82857142857,535.1285714285768
1749387600000,BTCUSDT,momentum,BUY,105558.8,105236.87428571428,106095.34285714287,106095.34285714287,536.5428571428638
1749391200000,BTCUSDT,momentum,SELL,105766.8,105409.07142857143,106363.0142857143,105409.07142857143,357.7285714285681
1749394800000,BTCUSDT,momentum,BUY,105917.5,105548.88571428572,106531.85714285714,105651.4,-266.1000000000058
1749398400000,BTCUSDT,momentum,BUY,106133.4,105775.42285714285,106730.02857142857,105775.42285714285,-357.9771428571403
1749402000000,BTCUSDT,momentum,BUY,106030.1,105667.7342857143,106634.04285714286,105667.7342857143,-362.3657142857119
1749405600000,BTCUSDT,momentum,BUY,106249.5,105872.41714285714,106877.97142857143,105872.41714285714,-377.0828571428574
1749409200000,BTCUSDT,momentum,BUY,106242.6,105858.4542857143,106882.84285714287,105858.4542857143,-384.1457142857107
1749412800000,BTCUSDT,momentum,BUY,106098.9,105722.28857142857,106726.58571428571,105722.28857142857,-376.6114285714284
1749416400000,BTCUSDT,momentum,BUY,106271.0,105890.13714285714,106905.77142857143,105890.13714285714,-380.8628571428562
1749420000000,BTCUSDT,momentum,BUY,105710.3,105309.73142857142,106377.91428571429,105516.7,-193.60000000000582
1749423600000,BTCUSDT,momentum,BUY,105676.5,105229.23428571428,106421.94285714286,105889.8,213.3000000000029
1749427200000,BTCUSDT,momentum,SELL,105651.4,105214.93428571428,106378.84285714285,105214.93428571428,436.4657142857177
1749430800000,BTCUSDT,momentum,SELL,105476.4,105047.97428571428,106190.44285714286,105047.97428571428,428.42571428570955
1749434400000,BTCUSDT,momentum,SELL,105512.8,105088.3,106220.3,105088.3,424.5
1749438000000,BTCUSDT,momentum,SELL,105617.0,105193.51142857142,106322.81428571428,105193.51142857142,423.4885714285774
1749441600000,BTCUSDT,momentum,SELL,105395.4,104997.01714285713,106059.37142857142,104997.01714285713,398.3828571428603
1749445200000,BTCUSDT,momentum,SELL,105328.8,104934.06,105986.7,104934.06,394.74000000000524
1749448800000,BTCUSDT,momentum,SELL,105646.6,105259.42857142858,106291.88571428572,105259.42857142858,387.1714285714261
1749452400000,BTCUSDT,momentum,SELL,105516.7,105121.51428571428,106175.34285714285,105121.51428571428,395.18571428571886
1749456000000,BTCUSDT,momentum,SELL,105889.8,105501.92571428571,106536.25714285715,105501.92571428571,387.87428571429336
1749459600000,BTCUSDT,momentum,BUY,106562.0,106160.0,107232.0,107232.0,670.0
1749463200000,BTCUSDT,momentum,BUY,107136.3,106654.75714285714,107938.87142857144,107938.87142857144,802.5714285714348
1749463200000,BTCUSDT,breakout,BUY,107136.3,106333.72857142857,108741.44285714287,108515.1,1378.800000000003
1749466800000,BTCUSDT,momentum,BUY,107707.9,107165.60285714285,108611.72857142857,107165.60285714285,-542.2971428571473
1749466800000,BTCUSDT,breakout,BUY,107707.9,106804.07142857142,109515.55714285714,108637.2,929.3000000000029
1749470400000,BTCUSDT,momentum,BUY,107695.6,107127.61428571428,108642.24285714286,107127.61428571428,-567.9857142857218
1749470400000,BTCUSDT,breakout,BUY,107695.6,106748.95714285715,109588.88571428573,109588.88571428573,1893.2857142857247
1749474000000,BTCUSDT,momentum,BUY,106971.0,106425.75428571428,107879.74285714286,107879.74285714286,908.7428571428609
1749477600000,BTCUSDT,momentum,BUY,107561.2,106946.15714285713,108586.27142857143,108586.27142857143,1025.0714285714348
1749481200000,BTCUSDT,momentum,BUY,107564.3,106896.94571428571,108676.55714285716,108676.55714285716,1112.2571428571537
1749484800000,BTCUSDT,momentum,BUY,107647.6,106964.13142857143,108786.71428571429,108786.71428571429,1139.114285714284
1749488400000,BTCUSDT,momentum,BUY,108282.7,107575.80571428571,109460.85714285714,109460.85714285714,1178.1571428571478
1749492000000,BTCUSDT,momentum,BUY,108386.2,107648.54285714285,109615.62857142858,109615.62857142858,1229.4285714285797
1749495600000,BTCUSDT,momentum,BUY,108515.1,107781.48857142858,109737.78571428572,109737.78571428572,1222.6857142857189
1749499200000,BTCUSDT,momentum,BUY,108637.2,107876.79428571428,109904.54285714286,109904.54285714286,1267.3428571428667
1749502800000,BTCUSDT,momentum,BUY,109935.8,109184.42,111188.1,109460.1,-475.6999999999971
1749506400000,BTCUSDT,momentum,BUY,110132.4,109225.29428571428,111644.24285714286,109225.29428571428,-907.1057142857171
1749506400000,BTCUSDT,breakout,BUY,110132.4,108620.55714285713,113156.08571428571,109178.0,-954.3999999999942
1749510000000,BTCUSDT,momentum,BUY,110227.9,109302.3057142857,111770.55714285714,109302.3057142857,-925.5942857142945
1749513600000,BTCUSDT,momentum,BUY,109870.5,109001.59714285714,111318.67142857143,109475.5,-395.0
1749517200000,BTCUSDT,momentum,BUY,109742.7,108917.81999999999,111117.5,109262.0,-480.6999999999971
1749520800000,BTCUSDT,momentum,BUY,109608.5,108815.06,110930.9,109498.1,-110.39999999999418
1749524400000,BTCUSDT,momentum,BUY,109525.8,108734.05714285714,110845.37142857144,109644.6,118.80000000000291
1749528000000,BTCUSDT,momentum,BUY,109486.8,108758.00571428571,110701.45714285715,109266.9,-219.90000000000873
1749531600000,BTCUSDT,momentum,BUY,109271.7,108604.95428571428,110382.94285714286,108604.95428571428,-666.7457142857165
1749535200000,BTCUSDT,momentum,BUY,109460.1,108791.6142857143,110574.24285714286,108791.6142857143,-668.4857142857072
1749538800000,BTCUSDT,momentum,SELL,109178.0,108512.65142857144,110286.91428571429,108512.65142857144,665.3485714285634
1749542400000,BTCUSDT,momentum,SELL,109051.5,108414.48857142858,110113.1857142857,108414.48857142858,637.0114285714226
1749546000000,BTCUSDT,momentum,SELL,109475.5,108830.30285714286,110550.82857142857,108830.30285714286,645.1971428571414
1749549600000,BTCUSDT,momentum,SELL,109262.0,108622.0142857143,110328.64285714286,108622.0142857143,639.9857142857072
1749553200000,BTCUSDT,momentum,SELL,109498.1,108856.69142857143,110567.11428571428,108856.69142857143,641.4085714285757
1749556800000,BTCUSDT,momentum,SELL,109644.6,109121.16857142858,110516.98571428572,109121.16857142858,523.4314285714208
1749560400000,BTCUSDT,momentum,BUY,109266.9,108777.9,110081.9,108777.9,-489.0
1749564000000,BTCUSDT,momentum,SELL,108579.1,108037.18000000001,109482.3,108037.18000000001,541.9199999999983
1749567600000,BTCUSDT,momentum,SELL,108975.3,108394.66285714286,109943.02857142857,108394.66285714286,580.6371428571438
1749571200000,BTCUSDT,momentum,SELL,108680.4,108050.81142857143,109729.71428571428,108050.81142857143,629.5885714285687
1749574800000,BTCUSDT,momentum,SELL,108668.0,108023.93428571429,109741.44285714286,108023.93428571429,644.065714285709
1749578400000,BTCUSDT,momentum,SELL,109230.0,108572.25428571428,110326.24285714286,108572.25428571428,657.7457142857165
1749582000000,BTCUSDT,momentum,SELL,109460.0,108744.37142857142,110652.71428571429,108744.37142857142,715.6285714285768
1749585600000,BTCUSDT,momentum,BUY,109910.6,109142.99428571429,111189.94285714286,109423.8,-486.8000000000029
1749589200000,BTCUSDT,momentum,BUY,109813.4,109022.29999999999,111131.9,109555.6,-257.79999999998836
1749592800000,BTCUSDT,momentum,BUY,109688.4,108884.25428571428,111028.64285714286,109396.9,-291.5
1749596400000,BTCUSDT,momentum,BUY,110235.4,109413.34857142856,111605.4857142857,109413.34857142856,-822.0514285714307
1749600000000,BTCUSDT,momentum,BUY,109782.5,108937.51142857142,111190.81428571428,109219.1,-563.3999999999942
1749603600000,BTCUSDT,momentum,BUY,109562.6,108699.72285714286,111000.72857142858,109322.4,-240.20000000001164
1749607200000,BTCUSDT,momentum,BUY,109642.1,108810.91142857143,111027.41428571429,109200.1,-442.0
1749610800000,BTCUSDT,momentum,BUY,109664.1,108830.46,111053.50000000001,109663.6,-0.5
1749614400000,BTCUSDT,momentum,BUY,109521.8,108755.72,110798.6,109631.5,109.69999999999709
1749618000000,BTCUSDT,momentum,BUY,109423.8,108716.55428571429,110602.54285714286,109831.2,407.3999999999942
1749621600000,BTCUSDT,momentum,SELL,109555.6,108904.13714285714,110641.37142857144,108904.13714285714,651.462857142862
1749625200000,BTCUSDT,momentum,SELL,109396.9,108766.96857142856,110446.78571428571,108766.96857142856,629.9314285714354
1749628800000,BTCUSDT,momentum,SELL,109522.1,108904.20285714287,110551.92857142858,108904.20285714287,617.8971428571385
1749632400000,BTCUSDT,momentum,SELL,109219.1,108664.04000000001,110144.20000000001,108664.04000000001,555.0599999999977
1749636000000,BTCUSDT,momentum,SELL,109322.4,108831.75428571428,110140.14285714286,108831.75428571428,490.6457142857107
1749639600000,BTCUSDT,momentum,SELL,109200.1,108749.73142857144,109950.71428571429,108749.73142857144,450.3685714285675
1749643200000,BTCUSDT,momentum,SELL,109663.6,109246.93428571429,110358.04285714286,109246.93428571429,416.6657142857148
1749646800000,BTCUSDT,momentum,SELL,109631.5,109178.58571428571,110386.35714285714,109178.58571428571,452.91428571428696
1749650400000,BTCUSDT,momentum,BUY,109831.2,109389.66857142857,110567.08571428571,109389.66857142857,-441.53142857142666
1749654000000,BTCUSDT,momentum,BUY,109694.8,109232.8,110464.8,109232.8,-462.0
1749657600000,BTCUSDT,momentum,BUY,109399.8,108927.23142857144,110187.41428571429,108927.23142857144,-472.5685714285646
1749661200000,BTCUSDT,momentum,BUY,108933.6,108442.98857142858,109751.28571428571,108442.98857142858,-490.6114285714284
1749664800000,BTCUSDT,momentum,SELL,108749.8,108212.43142857144,109645.41428571429,108212.43142857144,537.3685714285675
1749664800000,BTCUSDT,breakout,SELL,108749.8,107854.18571428572,110541.02857142857,107854.18571428572,895.614285714284
1749668400000,BTCUSDT,momentum,SELL,108684.5,108103.21142857143,109653.31428571428,108103.21142857143,581.2885714285658
1749668400000,BTCUSDT,breakout,SELL,108684.5,107715.68571428572,110622.12857142858,107715.68571428572,968.8142857142811
1749672000000,BTCUSDT,momentum,SELL,108860.4,108264.31714285714,109853.87142857142,108264.31714285714,596.0828571428574
1749675600000,BTCUSDT,momentum,SELL,108445.1,107829.86857142858,109470.48571428572,107829.86857142858,615.2314285714237
1749679200000,BTCUSDT,momentum,SELL,108399.5,107737.86285714286,109502.22857142857,107737.86285714286,661.6371428571438
1749682800000,BTCUSDT,momentum,SELL,108600.0,107907.34285714285,109754.42857142858,107907.34285714285,692.6571428571478
1749686400000,BTCUSDT,momentum,SELL,108674.0,107979.90285714285,109830.82857142857,107979.90285714285,694.0971428571502
1749690000000,BTCUSDT,momentum,SELL,108481.4,107770.34,109666.5,107770.34,711.0599999999977
1749693600000,BTCUSDT,momentum,SELL,108337.0,107602.64285714286,109560.92857142858,107602.64285714286,734.3571428571449
1749697200000,BTCUSDT,momentum,SELL,107820.5,107137.58857142857,108958.68571428572,107137.58857142857,682.9114285714313
1749700800000,BTCUSDT,momentum,SELL,107720.5,107024.70571428571,108880.15714285715,107024.70571428571,695.7942857142916
1749700800000,BTCUSDT,breakout,SELL,107720.5,106560.84285714285,110039.8142857143,106560.84285714285,1159.6571428571478
1749704400000,BTCUSDT,momentum,SELL,107704.2,107023.69714285714,108838.37142857142,107023.69714285714,680.5028571428556
1749708000000,BTCUSDT,momentum,SELL,107855.2,107178.87142857142,108982.41428571429,107178.87142857142,676.3285714285739
1749711600000,BTCUSDT,momentum,SELL,107577.0,106914.12857142858,108681.78571428571,106914.12857142858,662.8714285714232
1749715200000,BTCUSDT,momentum,SELL,107685.9,107048.39142857143,108748.41428571429,107048.39142857143,637.5085714285669
1749718800000,BTCUSDT,momentum,SELL,107459.8,106847.81714285715,108479.77142857143,106847.81714285715,611.9828571428516
1749722400000,BTCUSDT,momentum,SELL,107283.0,106677.18000000001,108292.7,106677.18000000001,605.8199999999924
1749726000000,BTCUSDT,momentum,SELL,106862.9,106276.14285714286,107840.82857142856,106276.14285714286,586.7571428571391
1749726000000,BTCUSDT,breakout,SELL,106862.9,105884.97142857143,108818.75714285714,105884.97142857143,977.9285714285652
1749729600000,BTCUSDT,momentum,SELL,106939.2,106384.75714285714,107863.27142857142,106384.75714285714,554.442857142858
1749729600000,BTCUSDT,breakout,SELL,106939.2,106015.12857142858,108787.34285714285,106015.12857142858,924.0714285714203
1749733200000,BTCUSDT,momentum,SELL,107015.9,106464.06285714285,107935.62857142856,106464.06285714285,551.8371428571409
1749736800000,BTCUSDT,momentum,SELL,107560.0,106990.06857142858,108509.88571428572,106990.06857142858,569.9314285714208
1749740400000,BTCUSDT,momentum,SELL,106960.6,106377.29714285715,107932.77142857143,106377.29714285715,583.3028571428586
1749744000000,BTCUSDT,momentum,SELL,107686.3,107059.90000000001,108730.3,107059.90000000001,626.3999999999942
1749747600000,BTCUSDT,momentum,BUY,108239.7,107573.64,109349.79999999999,107573.64,-666.0599999999977
1749751200000,BTCUSDT,momentum,BUY,107520.5,106853.65142857144,108631.91428571429,106853.65142857144,-666.8485714285634
1749754800000,BTCUSDT,momentum,BUY,106749.6,106029.65142857144,107949.5142857143,106029.65142857144,-719.9485714285693
1749758400000,BTCUSDT,momentum,SELL,105913.4,105119.20571428571,107237.05714285714,105119.20571428571,794.1942857142858
1749762000000,BTCUSDT,momentum,SELL,105827.8,104960.54285714286,107273.22857142857,104960.54285714286,867.2571428571391
1749762000000,BTCUSDT,breakout,SELL,105827.8,104382.37142857144,108718.65714285715,104382.37142857144,1445.4285714285652
1749765600000,BTCUSDT,momentum,SELL,105830.6,104958.56000000001,107284.0,104958.56000000001,872.0399999999936
1749769200000,BTCUSDT,momentum,SELL,105609.5,104727.95428571428,107078.74285714286,104727.95428571428,881.5457142857194
1749772800000,BTCUSDT,momentum,SELL,103733.7,102838.4057142857,105225.85714285714,102838.4057142857,895.2942857142916
1749776400000,BTCUSDT,momentum,SELL,103714.9,102631.92571428571,105519.85714285713,102631.92571428571,1082.9742857142846
1749776400000,BTCUSDT,breakout,SELL,103714.9,101909.94285714286,107324.81428571428,101909.94285714286,1804.9571428571362
1749780000000,BTCUSDT,momentum,SELL,103596.6,102452.22,105503.90000000001,102452.22,1144.3800000000047
1749783600000,BTCUSDT,momentum,SELL,104233.9,103060.58285714286,106189.42857142857,103060.58285714286,1173.3171428571368
1749787200000,BTCUSDT,momentum,SELL,104353.6,103146.51142857144,106365.41428571429,103146.51142857144,1207.0885714285687
1749790800000,BTCUSDT,momentum,SELL,103950.8,102737.3,105973.3,102737.3,1213.5
1749794400000,BTCUSDT,momentum,SELL,104667.2,103496.58285714286,106618.22857142857,103496.58285714286,1170.6171428571397
1749798000000,BTCUSDT,momentum,SELL,104831.4,103656.01714285713,106790.37142857142,103656.01714285713,1175.3828571428603
1749801600000,BTCUSDT,momentum,SELL,104679.3,103518.24857142857,106614.38571428572,103518.24857142857,1161.0514285714307
1749805200000,BTCUSDT,momentum,SELL,104775.9,103647.04285714285,106657.32857142857,103647.04285714285,1128.857142857145
1749808800000,BTCUSDT,momentum,BUY,104816.9,103755.01142857142,106586.71428571429,105050.0,233.10000000000582
1749812400000,BTCUSDT,momentum,BUY,104989.9,103989.71714285713,106656.87142857142,105380.8,390.90000000000873
1749816000000,BTCUSDT,momentum,BUY,104796.9,103809.52285714285,106442.52857142857,105559.2,762.3000000000029
1749819600000,BTCUSDT,momentum,BUY,104685.4,103700.25142857141,106327.31428571428,105700.9,1015.5
1749823200000,BTCUSDT,momentum,BUY,104916.2,103918.27142857142,106579.41428571429,106027.3,1111.1000000000058
1749826800000,BTCUSDT,momentum,BUY,105391.9,104532.21142857142,106824.71428571429,105756.3,364.40000000000873
1749830400000,BTCUSDT,momentum,BUY,105729.6,104892.61714285715,107124.57142857143,105420.5,-309.1000000000058
1749834000000,BTCUSDT,momentum,BUY,105327.0,104511.51428571428,106686.14285714286,105337.4,10.39999999999418
1749837600000,BTCUSDT,momentum,BUY,105132.1,104324.24285714286,106478.52857142859,105189.4,57.29999999998836
1749841200000,BTCUSDT,momentum,BUY,105050.0,104234.34285714285,106409.42857142857,105323.7,273.6999999999971
1749844800000,BTCUSDT,momentum,BUY,105380.8,104557.23142857144,106753.41428571429,105237.8,-143.0
1749848400000,BTCUSDT,momentum,BUY,105559.2,104770.73999999999,106873.3,105054.0,-505.1999999999971
1749852000000,BTCUSDT,momentum,BUY,105700.9,104921.0457142857,107000.65714285713,105025.1,-675.7999999999884
1749855600000,BTCUSDT,momentum,BUY,106027.3,105291.82857142857,107253.08571428571,105291.82857142857,-735.471428571429
1749859200000,BTCUSDT,momentum,BUY,105756.3,105019.93714285715,106983.57142857143,105019.93714285715,-736.3628571428562
1749862800000,BTCUSDT,momentum,BUY,105420.5,104680.44285714286,106653.92857142857,104953.3,-467.1999999999971
1749866400000,BTCUSDT,momentum,SELL,105337.4,104601.51714285713,106563.87142857142,104601.51714285713,735.8828571428603
1749870000000,BTCUSDT,momentum,BUY,105189.4,104468.57714285713,106390.77142857142,105000.1,-189.29999999998836
1749873600000,BTCUSDT,momentum,BUY,105323.7,104636.93142857142,106468.31428571428,104961.5,-362.1999999999971
1749877200000,BTCUSDT,momentum,BUY,105237.8,104610.84285714287,106282.72857142857,104867.5,-370.3000000000029
1749880800000,BTCUSDT,momentum,SELL,105054.0,104492.96571428572,105989.05714285714,104492.96571428572,561.0342857142823
1749884400000,BTCUSDT,momentum,SELL,105025.1,104500.16,105900.0,104500.16,524.9400000000023
1749888000000,BTCUSDT,momentum,SELL,105050.1,104572.18285714286,105846.62857142858,104572.18285714286,477.9171428571426
1749891600000,BTCUSDT,momentum,SELL,104815.0,104384.17428571428,105533.04285714285,104384.17428571428,430.8257142857183
1749895200000,BTCUSDT,momentum,SELL,104953.3,104546.98857142858,105630.48571428572,104546.98857142858,406.3114285714255
1749898800000,BTCUSDT,momentum,SELL,105030.6,104641.64571428573,105678.85714285714,104641.64571428573,388.95428571428056
1749902400000,BTCUSDT,momentum,SELL,105000.1,104637.36571428573,105604.65714285715,104637.36571428573,362.7342857142794
1749906000000,BTCUSDT,momentum,SELL,104961.5,104591.76285714286,105577.72857142857,104591.76285714286,369.73714285713504
1749909600000,BTCUSDT,momentum,SELL,104867.5,104515.17142857143,105454.71428571428,104515.17142857143,352.3285714285739
1749913200000,BTCUSDT,momentum,SELL,104783.4,104458.20857142856,105325.3857142857,104458.20857142856,325.19142857143015
1749916800000,BTCUSDT,momentum,SELL,104400.8,104076.57714285715,104941.17142857143,104076.57714285715,324.2228571428568
1749920400000,BTCUSDT,momentum,SELL,104555.6,104209.03142857144,105133.21428571429,104209.03142857144,346.5685714285646
1749920400000,BTCUSDT,breakout,SELL,104555.6,103977.98571428572,105710.82857142856,103977.98571428572,577.614285714284
1749924000000,BTCUSDT,momentum,SELL,104842.8,104489.33142857143,105431.91428571429,104489.33142857143,353.46857142857334
1749927600000,BTCUSDT,momentum,BUY,104582.3,104191.55428571429,105233.54285714285,105233.54285714285,651.2428571428463
1749931200000,BTCUSDT,momentum,SELL,104833.4,104419.9657142857,105522.45714285714,104419.9657142857,413.43428571429104
1749934800000,BTCUSDT,momentum,SELL,105269.1,104813.22,106028.90000000001,104813.22,455.88000000000466
1749938400000,BTCUSDT,momentum,BUY,105381.3,104904.72857142858,106175.58571428571,105374.1,-7.19999999999709
1749942000000,BTCUSDT,momentum,BUY,105359.9,104888.91714285714,106144.87142857142,105149.7,-210.1999999999971
1749945600000,BTCUSDT,momentum,BUY,105587.4,105128.10857142857,106352.8857142857,105128.10857142857,-459.2914285714214
1749949200000,BTCUSDT,momentum,BUY,105361.9,104893.19714285714,106143.07142857142,104893.19714285714,-468.70285714285274
1749952800000,BTCUSDT,momentum,BUY,105421.6,104943.46857142857,106218.48571428572,104943.46857142857,-478.1314285714325
1749956400000,BTCUSDT,momentum,BUY,105425.6,104962.88857142857,106196.78571428572,104962.88857142857,-462.7114285714342
1749960000000,BTCUSDT,momentum,BUY,105510.0,105057.29142857142,106264.5142857143,105057.29142857142,-452.7085714285786
1749963600000,BTCUSDT,momentum,BUY,106031.0,105590.12,106765.8,105590.12,-440.88000000000466
1749967200000,BTCUSDT,momentum,BUY,105391.0,104928.37428571428,106162.04285714286,104928.37428571428,-462.6257142857212
1749967200000,BTCUSDT,breakout,BUY,105391.0,104619.95714285714,106933.08571428573,105526.0,135.0
1749970800000,BTCUSDT,momentum,BUY,105374.1,104896.40571428572,106170.25714285715,104896.40571428572,-477.6942857142858
1749974400000,BTCUSDT,momentum,SELL,105149.7,104677.02857142856,105937.48571428572,104677.02857142856,472.67142857144063
1749978000000,BTCUSDT,momentum,SELL,104882.0,104432.38571428572,105631.35714285714,104432.38571428572,449.61428571428405
1749981600000,BTCUSDT,momentum,SELL,105075.2,104633.91714285714,105810.67142857143,104633.91714285714,441.2828571428545
1749985200000,BTCUSDT,momentum,SELL,104924.5,104522.37142857142,105594.71428571429,104522.37142857142,402.12857142857683
1749988800000,BTCUSDT,momentum,SELL,105250.0,104878.67714285714,105868.87142857144,104878.67714285714,371.32285714286263
1749992400000,BTCUSDT,momentum,SELL,105477.7,105093.6057142857,106117.85714285714,105093.6057142857,384.09428571429453
1749996000000,BTCUSDT,momentum,SELL,105620.0,105210.23428571428,106302.94285714286,105210.23428571428,409.7657142857206
1749999600000,BTCUSDT,momentum,SELL,105526.0,105104.72285714286,106228.12857142858,105104.72285714286,421.2771428571432
1750003200000,BTCUSDT,momentum,BUY,105525.9,105106.14,106225.5,105106.14,-419.75999999999476
1750006800000,BTCUSDT,momentum,BUY,105640.8,105209.58,106359.5,105209.58,-431.22000000000116
1750010400000,BTCUSDT,momentum,BUY,105437.3,104989.22857142857,106184.08571428571,104989.22857142857,-448.0714285714348
1750014000000,BTCUSDT,momentum,BUY,105252.0,104792.82857142857,106017.28571428571,104792.82857142857,-459.1714285714261
1750017600000,BTCUSDT,momentum,BUY,104688.8,104236.97428571428,105441.84285714287,105441.84285714287,753.0428571428638
1750021200000,BTCUSDT,momentum,SELL,104744.8,104296.12,105492.6,104296.12,448.68000000000757
1750021200000,BTCUSDT,breakout,SELL,104744.8,103997.0,106240.40000000001,103997.0,747.8000000000029
1750024800000,BTCUSDT,momentum,SELL,105210.1,104751.40000000001,105974.6,104751.40000000001,458.6999999999971
1750028400000,BTCUSDT,momentum,SELL,105534.6,105051.80571428571,106339.25714285715,105051.80571428571,482.7942857142916
1750032000000,BTCUSDT,momentum,SELL,105378.7,104889.68285714285,106193.72857142857,104889.68285714285,489.01714285714843
1750035600000,BTCUSDT,momentum,SELL,105756.5,105252.39714285714,106596.67142857143,105252.39714285714,504.10285714286147
1750039200000,BTCUSDT,momentum,BUY,105734.9,105172.4,106672.4,106672.4,937.5
1750042800000,BTCUSDT,momentum,BUY,105865.6,105307.66857142857,106795.48571428572,106795.48571428572,929.885714285716
1750046400000,BTCUSDT,momentum,BUY,106349.3,105805.46,107255.70000000001,107109.0,759.6999999999971
1750050000000,BTCUSDT,momentum,BUY,106519.9,105974.02857142857,107429.6857142857,107429.6857142857,909.7857142857101
1750050000000,BTCUSDT,breakout,BUY,106519.9,105610.11428571428,108339.47142857143,107481.1,961.2000000000116
1750053600000,BTCUSDT,momentum,BUY,106530.8,105962.90000000001,107477.3,107477.3,946.5
1750053600000,BTCUSDT,breakout,BUY,106530.8,105584.3,108423.8,107374.9,844.0999999999913
1750057200000,BTCUSDT,momentum,BUY,107023.8,106462.84285714285,107958.72857142858,107713.6,689.8000000000029
1750060800000,BTCUSDT,momentum,BUY,107135.1,106539.66,108127.50000000001,107691.1,556.0
1750060800000,BTCUSDT,breakout,BUY,107135.1,106142.7,109119.90000000001,107691.1,556.0
